"plant","calday","calmonth","billnum","billitem","material","netval","tax","qty","rpa_sat","timestamp"
M012,2021-01-16,202101,900464819,1,724391,45.83,9.17,1,55.00,2023-04-10 13:12:10.000
M003,2021-01-01,202101,900465653,1,1000047384,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M003,2021-01-01,202101,900465653,2,1000047386,40.00,8.00,1,48.00,2023-04-10 13:12:10.000
M004,2021-01-09,202101,900465734,1,107436998,329.17,65.83,1,395.00,2023-04-10 13:12:10.000
M004,2021-01-09,202101,900465734,2,107437026,192.50,38.50,1,231.00,2023-04-10 13:12:10.000
M001,2021-01-07,202101,900467069,1,662670,475.45,47.55,1,523.00,2023-04-10 13:12:10.000
M001,2021-01-07,202101,900467069,2,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M012,2021-01-02,202101,900469404,1,108126086,14.17,2.83,1,17.00,2023-04-10 13:12:10.000
M012,2021-01-02,202101,900469404,2,108184139,40.00,8.00,1,48.00,2023-04-10 13:12:10.000
M012,2021-01-02,202101,900469404,3,1000004353,412.50,82.50,3,495.00,2023-04-10 13:12:10.000
M004,2021-01-04,202101,900469596,1,1000047811,385.83,77.17,1,463.00,2023-04-10 13:12:10.000
M004,2021-01-04,202101,900469596,2,1000047812,316.67,63.33,1,380.00,2023-04-10 13:12:10.000
M014,2021-01-01,202101,900469749,1,1000014438,120.00,24.00,2,144.00,2023-04-10 13:12:10.000
M001,2021-01-14,202101,900470207,1,1035672,2798.33,559.67,1,3358.00,2023-04-10 13:12:10.000
M001,2021-01-14,202101,900470207,2,1000036208,356.36,35.64,2,392.00,2023-04-10 13:12:10.000
M001,2021-01-14,202101,900470207,3,1000039425,50.83,10.17,1,61.00,2023-04-10 13:12:10.000
M001,2021-01-14,202101,900470207,4,1000045617,61.82,6.18,1,68.00,2023-04-10 13:12:10.000
M012,2021-01-14,202101,900470208,1,106295847,106.67,21.33,4,128.00,2023-04-10 13:12:10.000
M012,2021-01-14,202101,900470208,2,106295855,26.36,2.64,1,29.00,2023-04-10 13:12:10.000
M012,2021-01-14,202101,900470208,3,106295863,259.09,25.91,3,285.00,2023-04-10 13:12:10.000
M012,2021-01-14,202101,900470208,4,106297578,597.50,119.50,1,717.00,2023-04-10 13:12:10.000
M012,2021-01-14,202101,900470208,5,106382692,882.50,176.50,1,1059.00,2023-04-10 13:12:10.000
M004,2021-01-14,202101,900470209,1,1000013861,49.09,4.91,2,54.00,2023-04-10 13:12:10.000
M004,2021-01-14,202101,900470209,2,1000013897,130.00,26.00,1,156.00,2023-04-10 13:12:10.000
M004,2021-01-14,202101,900470209,3,1000013911,55.83,11.17,1,67.00,2023-04-10 13:12:10.000
M004,2021-01-14,202101,900470209,4,1000014150,316.67,63.33,4,380.00,2023-04-10 13:12:10.000
M004,2021-01-14,202101,900470209,5,1000014155,63.33,12.67,1,76.00,2023-04-10 13:12:10.000
M001,2021-01-04,202101,900475333,1,1000037382,1.67,0.33,1,2.00,2023-04-10 13:12:10.000
M008,2021-01-03,202101,900482056,1,646,427.27,42.73,1,470.00,2023-04-10 13:12:10.000
M008,2021-01-06,202101,900482129,1,2024555001,141.67,28.33,2,170.00,2023-04-10 13:12:10.000
M012,2021-01-06,202101,900482130,1,2030807004,57.27,5.73,3,63.00,2023-04-10 13:12:10.000
M012,2021-01-06,202101,900482130,2,2030995006,458.18,45.82,4,504.00,2023-04-10 13:12:10.000
M012,2021-01-06,202101,900482130,3,2030998004,198.18,19.82,1,218.00,2023-04-10 13:12:10.000
M012,2021-01-06,202101,900482130,4,2030998005,75.00,15.00,1,90.00,2023-04-10 13:12:10.000
M012,2021-01-06,202101,900482130,5,2031064006,2288.18,228.82,3,2517.00,2023-04-10 13:12:10.000
M012,2021-01-06,202101,900482130,6,2031066006,3.33,0.67,1,4.00,2023-04-10 13:12:10.000
M012,2021-01-06,202101,900482130,7,2031072005,186.67,37.33,1,224.00,2023-04-10 13:12:10.000
M012,2021-01-06,202101,900482130,8,2031265004,33.33,6.67,1,40.00,2023-04-10 13:12:10.000
M012,2021-01-06,202101,900482130,9,2031378004,9527.50,1905.50,3,11433.00,2023-04-10 13:12:10.000
M003,2021-01-04,202101,900483178,1,646,427.27,42.73,1,470.00,2023-04-10 13:12:10.000
M003,2021-01-04,202101,900483178,2,16951,21.67,4.33,1,26.00,2023-04-10 13:12:10.000
M003,2021-01-04,202101,900483178,3,19067,165.00,33.00,3,198.00,2023-04-10 13:12:10.000
M004,2021-01-06,202101,900484310,1,1000022713,3950.00,790.00,1,4740.00,2023-04-10 13:12:10.000
M004,2021-01-06,202101,900484310,2,2025447003,52.50,10.00,1,63.00,2023-04-10 13:12:10.000
M004,2021-01-06,202101,900484310,3,2025644003,210.00,42.00,1,252.00,2023-04-10 13:12:10.000
M004,2021-01-06,202101,900484310,4,2027691005,635.00,127.00,1,762.00,2023-04-10 13:12:10.000
M004,2021-01-06,202101,900484310,5,2029517004,2390.83,478.17,1,2869.00,2023-04-10 13:12:10.000
M003,2021-01-08,202101,900484696,1,646,427.27,42.73,1,470.00,2023-04-10 13:12:10.000
M006,2021-01-02,202101,900486004,1,662670,1426.36,142.64,3,1569.00,2023-04-10 13:12:10.000
M006,2021-01-02,202101,900486004,2,817851,16.67,3.33,1,20.00,2023-04-10 13:12:10.000
M003,2021-01-06,202101,900487683,1,1000045281,2.73,0.27,1,3.00,2023-04-10 13:12:10.000
M003,2021-01-06,202101,900487683,2,1000045294,92.50,18.00,3,111.00,2023-04-10 13:12:10.000
M003,2021-01-06,202101,900487683,3,1000045305,35.83,7.17,1,43.00,2023-04-10 13:12:10.000
M003,2021-01-06,202101,900487683,4,1000045309,29.17,5.83,1,35.00,2023-04-10 13:12:10.000
M003,2021-01-06,202101,900487683,5,1000045342,110.00,22.00,3,132.00,2023-04-10 13:12:10.000
M003,2021-01-06,202101,900487683,6,1000045343,20.83,4.17,1,25.00,2023-04-10 13:12:10.000
M003,2021-01-06,202101,900487683,7,1000045360,37.50,7.00,3,45.00,2023-04-10 13:12:10.000
M003,2021-01-06,202101,900487683,8,1000045367,73.33,14.67,1,88.00,2023-04-10 13:12:10.000
M003,2021-01-03,202101,900488921,1,2027182003,482.50,96.50,3,579.00,2023-04-10 13:12:10.000
M003,2021-01-03,202101,900488921,2,2027187002,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M013,2021-01-03,202101,900488922,1,1000022629,42.50,8.00,1,51.00,2023-04-10 13:12:10.000
M013,2021-01-03,202101,900488922,2,1000023988,302.50,60.50,1,363.00,2023-04-10 13:12:10.000
M013,2021-01-03,202101,900488922,3,1000045587,214.17,42.83,1,257.00,2023-04-10 13:12:10.000
M013,2021-01-03,202101,900488922,4,2024960002,157.50,31.00,1,189.00,2023-04-10 13:12:10.000
M013,2021-01-03,202101,900488922,5,2027419003,50.00,10.00,1,60.00,2023-04-10 13:12:10.000
M013,2021-01-03,202101,900488922,6,2027903003,13.33,2.67,1,16.00,2023-04-10 13:12:10.000
M013,2021-01-03,202101,900488922,7,2029679004,41.82,4.18,1,46.00,2023-04-10 13:12:10.000
M012,2021-01-10,202101,900488995,1,662668,68.33,13.67,1,82.00,2023-04-10 13:12:10.000
M012,2021-01-10,202101,900488995,2,724391,45.83,9.17,1,55.00,2023-04-10 13:12:10.000
M012,2021-01-10,202101,900488995,3,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M009,2021-01-10,202101,900488999,1,2028391004,1012.50,202.50,3,1215.00,2023-04-10 13:12:10.000
M009,2021-01-10,202101,900488999,2,2028398001,805.00,161.00,3,966.00,2023-04-10 13:12:10.000
M009,2021-01-02,202101,900489833,1,2027702003,185.00,37.00,3,222.00,2023-04-10 13:12:10.000
M009,2021-01-02,202101,900489833,2,2027726001,282.50,56.50,1,339.00,2023-04-10 13:12:10.000
M009,2021-01-02,202101,900489833,3,2027728004,207.27,20.73,3,228.00,2023-04-10 13:12:10.000
M009,2021-01-02,202101,900489833,4,2027751005,142.73,14.27,1,157.00,2023-04-10 13:12:10.000
M009,2021-01-02,202101,900489833,5,2027763004,345.00,69.00,1,414.00,2023-04-10 13:12:10.000
M009,2021-01-02,202101,900489833,6,2027768002,21.67,4.33,1,26.00,2023-04-10 13:12:10.000
M008,2021-01-03,202101,900490016,1,1000016303,556.67,111.33,4,668.00,2023-04-10 13:12:10.000
M002,2021-01-04,202101,900491102,1,662670,950.91,95.09,2,1046.00,2023-04-10 13:12:10.000
M002,2021-01-04,202101,900491102,2,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M011,2021-01-07,202101,900491358,1,893138,73.33,14.67,1,88.00,2023-04-10 13:12:10.000
M008,2021-01-09,202101,900491368,1,662670,475.45,47.55,1,523.00,2023-04-10 13:12:10.000
M008,2021-01-09,202101,900491368,2,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M004,2021-01-04,202101,900491845,1,646,427.27,42.73,1,470.00,2023-04-10 13:12:10.000
M004,2021-01-04,202101,900491845,2,16951,21.67,4.33,1,26.00,2023-04-10 13:12:10.000
M002,2021-01-01,202101,900492075,1,7000009746,218.18,21.82,3,240.00,2023-04-10 13:12:10.000
M008,2021-01-03,202101,900492433,1,19657,769.17,153.83,1,923.00,2023-04-10 13:12:10.000
M008,2021-01-03,202101,900492433,2,34428,23.33,4.67,1,28.00,2023-04-10 13:12:10.000
M008,2021-01-03,202101,900492433,3,35124,71.67,14.33,1,86.00,2023-04-10 13:12:10.000
M003,2021-01-02,202101,900492817,1,1000008679,18.18,1.82,1,20.00,2023-04-10 13:12:10.000
M003,2021-01-02,202101,900492817,2,1000008748,47.50,9.00,1,57.00,2023-04-10 13:12:10.000
M003,2021-01-02,202101,900492817,3,1000008984,44.17,8.83,1,53.00,2023-04-10 13:12:10.000
M003,2021-01-02,202101,900492817,4,1000009056,3030.83,606.17,1,3637.00,2023-04-10 13:12:10.000
M005,2021-01-05,202101,900493047,1,1000018183,122.50,24.00,3,147.00,2023-04-10 13:12:10.000
M005,2021-01-05,202101,900493047,2,1000019047,70.00,14.00,1,84.00,2023-04-10 13:12:10.000
M012,2021-01-02,202101,900495077,1,1000047028,30.00,6.00,1,36.00,2023-04-10 13:12:10.000
M012,2021-01-02,202101,900495077,2,1000047033,263.33,52.67,1,316.00,2023-04-10 13:12:10.000
M002,2021-01-04,202101,900495639,1,724391,45.83,9.17,1,55.00,2023-04-10 13:12:10.000
M002,2021-01-04,202101,900495639,2,893138,73.33,14.67,1,88.00,2023-04-10 13:12:10.000
M005,2021-01-11,202101,900496996,1,662670,475.45,47.55,1,523.00,2023-04-10 13:12:10.000
M003,2021-01-09,202101,900497413,1,662670,475.45,47.55,1,523.00,2023-04-10 13:12:10.000
M003,2021-01-09,202101,900497413,2,102738575,2131.67,426.33,2,2558.00,2023-04-10 13:12:10.000
M003,2021-01-09,202101,900497413,3,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M006,2021-01-06,202101,900498404,1,1000020127,44.17,8.83,1,53.00,2023-04-10 13:12:10.000
M006,2021-01-06,202101,900498404,2,1000020239,75.00,15.00,1,90.00,2023-04-10 13:12:10.000
M006,2021-01-06,202101,900498404,3,1000020428,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M006,2021-01-06,202101,900498404,4,1000020794,133.33,26.67,2,160.00,2023-04-10 13:12:10.000
M005,2021-01-01,202101,900498502,1,893138,73.33,14.67,1,88.00,2023-04-10 13:12:10.000
M005,2021-01-01,202101,900498502,2,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M012,2021-01-04,202101,900499003,1,18317,30.83,6.17,1,37.00,2023-04-10 13:12:10.000
M003,2021-01-05,202101,900499044,1,271228,47.50,9.00,1,57.00,2023-04-10 13:12:10.000
M002,2021-01-05,202101,900499045,1,2028016005,9.17,1.83,1,11.00,2023-04-10 13:12:10.000
M001,2021-01-08,202101,900499143,1,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M003,2021-01-22,202101,900499225,10,1000012659,39.17,7.83,1,47.00,2023-04-10 13:12:10.000
M003,2021-01-22,202101,900499225,20,1000017664,12.73,1.27,1,14.00,2023-04-10 13:12:10.000
M008,2021-01-06,202101,900521747,1,2026543002,65.45,6.55,1,72.00,2023-04-10 13:12:10.000
M008,2021-01-06,202101,900521747,2,2026548003,180.00,36.00,4,216.00,2023-04-10 13:12:10.000
M013,2021-01-04,202101,900522742,1,2026806007,42.50,8.00,1,51.00,2023-04-10 13:12:10.000
M013,2021-01-04,202101,900522742,2,2026813006,30.00,6.00,1,36.00,2023-04-10 13:12:10.000
M013,2021-01-04,202101,900522742,3,2026882001,27.00,5.00,3,33.00,2023-04-10 13:12:10.000
M013,2021-01-04,202101,900522742,4,2026886005,50.91,5.09,1,56.00,2023-04-10 13:12:10.000
M002,2021-01-01,202101,900523111,1,1000032713,65.83,13.17,1,79.00,2023-04-10 13:12:10.000
M002,2021-01-01,202101,900523111,2,1000032857,1576.36,157.64,2,1734.00,2023-04-10 13:12:10.000
M008,2021-02-23,202102,900523377,1,31171,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M008,2021-02-23,202102,900523377,2,35148,240.00,48.00,3,288.00,2023-04-10 13:12:10.000
M008,2021-02-23,202102,900523377,3,95035,1263.33,252.67,1,1516.00,2023-04-10 13:12:10.000
M008,2021-02-23,202102,900523377,4,147753,8.33,1.67,1,10.00,2023-04-10 13:12:10.000
M008,2021-02-23,202102,900523377,5,172920,17.00,3.00,1,21.00,2023-04-10 13:12:10.000
M003,2021-02-25,202102,900523378,1,19719,40.83,8.17,1,49.00,2023-04-10 13:12:10.000
M003,2021-02-25,202102,900523378,2,25393,13.33,2.67,1,16.00,2023-04-10 13:12:10.000
M003,2021-02-25,202102,900523378,3,31171,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M003,2021-02-25,202102,900523378,4,32204,65.45,6.55,1,72.00,2023-04-10 13:12:10.000
M003,2021-02-25,202102,900523378,5,34428,23.33,4.67,1,28.00,2023-04-10 13:12:10.000
M003,2021-02-25,202102,900523378,6,36207,70.83,14.17,1,85.00,2023-04-10 13:12:10.000
M003,2021-02-25,202102,900523378,7,43788,2239.09,223.91,1,2463.00,2023-04-10 13:12:10.000
M003,2021-02-25,202102,900523378,8,43791,60.83,12.17,1,73.00,2023-04-10 13:12:10.000
M003,2021-02-25,202102,900523378,9,55202,46.36,4.64,1,51.00,2023-04-10 13:12:10.000
M009,2021-02-25,202102,900523379,1,107652076,391.82,39.18,1,431.00,2023-04-10 13:12:10.000
M009,2021-02-25,202102,900523379,2,107661888,41.82,4.18,1,46.00,2023-04-10 13:12:10.000
M009,2021-02-25,202102,900523380,1,1000034733,486.67,97.33,1,584.00,2023-04-10 13:12:10.000
M009,2021-02-25,202102,900523380,2,1000034739,206.67,41.33,4,248.00,2023-04-10 13:12:10.000
M003,2021-02-25,202102,900523381,1,352434,12.00,2.00,1,15.00,2023-04-10 13:12:10.000
M003,2021-02-25,202102,900523381,2,739064,408.33,81.67,1,490.00,2023-04-10 13:12:10.000
M003,2021-02-25,202102,900523381,3,896500,95.00,19.00,1,114.00,2023-04-10 13:12:10.000
M003,2021-02-25,202102,900523381,4,1035671,148.33,29.67,2,178.00,2023-04-10 13:12:10.000
M001,2021-02-25,202102,900523382,1,2025084004,5.00,1.00,3,6.00,2023-04-10 13:12:10.000
M007,2021-02-25,202102,900523383,1,104049600,465.00,93.00,3,558.00,2023-04-10 13:12:10.000
M010,2021-02-23,202102,900523384,1,478032,35.83,7.17,1,43.00,2023-04-10 13:12:10.000
M010,2021-02-23,202102,900523384,2,803095,410.83,82.17,1,493.00,2023-04-10 13:12:10.000
M010,2021-02-23,202102,900523384,3,102266627,43.64,4.36,2,48.00,2023-04-10 13:12:10.000
M008,2021-02-25,202102,900523385,1,7000009745,161.67,32.33,2,194.00,2023-04-10 13:12:10.000
M001,2021-01-08,202101,900523470,1,106297631,204.17,40.83,1,245.00,2023-04-10 13:12:10.000
M001,2021-01-08,202101,900523470,2,107812535,83.33,16.67,1,100.00,2023-04-10 13:12:10.000
M001,2021-01-08,202101,900523470,3,108136823,3430.83,686.17,1,4117.00,2023-04-10 13:12:10.000
M003,2021-01-03,202101,900524522,1,1000037374,473.33,94.67,1,568.00,2023-04-10 13:12:10.000
M003,2021-01-03,202101,900524522,2,1000037381,746.67,149.33,1,896.00,2023-04-10 13:12:10.000
M005,2021-01-03,202101,900524523,1,1000046998,224.17,44.83,1,269.00,2023-04-10 13:12:10.000
M005,2021-01-03,202101,900524523,2,1000047025,63.33,12.67,1,76.00,2023-04-10 13:12:10.000
M005,2021-01-03,202101,900524523,3,1000047033,263.33,52.67,1,316.00,2023-04-10 13:12:10.000
M005,2021-01-03,202101,900524523,4,1000047035,146.67,29.33,4,176.00,2023-04-10 13:12:10.000
M005,2021-01-03,202101,900524523,5,1000047095,38.33,7.67,1,46.00,2023-04-10 13:12:10.000
M005,2021-01-03,202101,900524523,6,1000047099,73.33,14.67,1,88.00,2023-04-10 13:12:10.000
M005,2021-01-03,202101,900524523,7,1000047104,27.27,2.73,1,30.00,2023-04-10 13:12:10.000
M005,2021-01-03,202101,900524523,8,1000047154,49.17,9.83,1,59.00,2023-04-10 13:12:10.000
M005,2021-01-03,202101,900524523,9,1000047228,320.00,64.00,4,384.00,2023-04-10 13:12:10.000
M001,2021-01-06,202101,900524695,1,1000022713,3950.00,790.00,1,4740.00,2023-04-10 13:12:10.000
M001,2021-01-06,202101,900524695,2,2025447003,52.50,10.00,1,63.00,2023-04-10 13:12:10.000
M001,2021-01-06,202101,900524695,3,2025644003,210.00,42.00,1,252.00,2023-04-10 13:12:10.000
M001,2021-01-06,202101,900524695,4,2027691005,1905.00,381.00,3,2286.00,2023-04-10 13:12:10.000
M001,2021-01-06,202101,900524695,5,2029517004,4781.67,956.33,2,5738.00,2023-04-10 13:12:10.000
M006,2021-01-08,202101,900524803,1,1000040333,55.45,5.55,1,61.00,2023-04-10 13:12:10.000
M006,2021-01-08,202101,900524803,2,1000040377,38.18,3.82,3,42.00,2023-04-10 13:12:10.000
M006,2021-01-08,202101,900524803,3,1000040451,56.67,11.33,1,68.00,2023-04-10 13:12:10.000
M001,2021-01-09,202101,900524806,1,1000025039,237.50,47.50,1,285.00,2023-04-10 13:12:10.000
M003,2021-01-12,202101,900524835,1,102738575,1065.83,213.17,1,1279.00,2023-04-10 13:12:10.000
M003,2021-01-12,202101,900524835,2,7000009745,242.50,48.50,3,291.00,2023-04-10 13:12:10.000
M007,2021-01-16,202101,900524856,10,1000025093,66.67,13.33,4,80.00,2023-04-10 13:12:10.000
M007,2021-01-16,202101,900524856,20,1000025094,79.17,15.83,1,95.00,2023-04-10 13:12:10.000
M001,2021-01-03,202101,900525716,1,108287576,40.00,8.00,3,48.00,2023-04-10 13:12:10.000
M001,2021-01-03,202101,900525716,2,108288632,55.00,11.00,1,66.00,2023-04-10 13:12:10.000
M008,2021-01-02,202101,900525848,1,662670,475.45,47.55,1,523.00,2023-04-10 13:12:10.000
M008,2021-01-02,202101,900525848,2,724390,353.33,70.67,2,424.00,2023-04-10 13:12:10.000
M005,2021-01-02,202101,900526282,1,2028163001,17.00,3.00,1,21.00,2023-04-10 13:12:10.000
M005,2021-01-02,202101,900526282,2,2028176005,20.00,4.00,1,24.00,2023-04-10 13:12:10.000
M003,2021-01-02,202101,900527335,1,646,854.55,85.45,2,940.00,2023-04-10 13:12:10.000
M003,2021-01-02,202101,900527335,2,8178,34.17,6.83,1,41.00,2023-04-10 13:12:10.000
M003,2021-01-02,202101,900527336,1,108221850,44.17,8.83,1,53.00,2023-04-10 13:12:10.000
M003,2021-01-02,202101,900527336,2,108222166,16.67,3.33,1,20.00,2023-04-10 13:12:10.000
M003,2021-01-06,202101,900527448,1,646,427.27,42.73,1,470.00,2023-04-10 13:12:10.000
M003,2021-01-07,202101,900527891,1,106748720,3.33,0.67,1,4.00,2023-04-10 13:12:10.000
M003,2021-01-07,202101,900527891,2,106754695,7.00,1.00,1,9.00,2023-04-10 13:12:10.000
M003,2021-01-07,202101,900527891,3,106755719,70.00,14.00,3,84.00,2023-04-10 13:12:10.000
M003,2021-01-07,202101,900527891,4,106756711,134.17,26.83,1,161.00,2023-04-10 13:12:10.000
M003,2021-01-07,202101,900527891,5,106756720,63.33,12.67,1,76.00,2023-04-10 13:12:10.000
M003,2021-01-07,202101,900527891,6,106765693,3.33,0.67,4,4.00,2023-04-10 13:12:10.000
M003,2021-01-07,202101,900527891,7,106773693,45.83,9.17,1,55.00,2023-04-10 13:12:10.000
M003,2021-01-07,202101,900527891,8,106773714,40.83,8.17,1,49.00,2023-04-10 13:12:10.000
M003,2021-01-07,202101,900527891,9,106773731,144.55,14.45,3,159.00,2023-04-10 13:12:10.000
M003,2021-01-07,202101,900527891,10,106773749,2190.00,438.00,3,2628.00,2023-04-10 13:12:10.000
M003,2021-01-07,202101,900527891,11,106773781,288.33,57.67,1,346.00,2023-04-10 13:12:10.000
M003,2021-01-07,202101,900527891,12,106773790,389.17,77.83,1,467.00,2023-04-10 13:12:10.000
M003,2021-01-07,202101,900527891,13,106773802,32.50,6.00,1,39.00,2023-04-10 13:12:10.000
M003,2021-01-07,202101,900527891,14,106773811,274.17,54.83,1,329.00,2023-04-10 13:12:10.000
M003,2021-01-07,202101,900527891,15,106778902,49.17,9.83,1,59.00,2023-04-10 13:12:10.000
M003,2021-01-07,202101,900527891,16,106778911,320.00,32.00,4,352.00,2023-04-10 13:12:10.000
M003,2021-01-07,202101,900527891,17,106778929,3026.36,302.64,1,3329.00,2023-04-10 13:12:10.000
M003,2021-01-07,202101,900527891,18,106785811,21.67,4.33,1,26.00,2023-04-10 13:12:10.000
M003,2021-01-07,202101,900527891,19,106793766,134.17,26.83,1,161.00,2023-04-10 13:12:10.000
M008,2021-01-08,202101,900528471,1,108298785,65.83,13.17,1,79.00,2023-04-10 13:12:10.000
M008,2021-01-08,202101,900528471,2,108298793,21.67,4.33,1,26.00,2023-04-10 13:12:10.000
M005,2021-01-02,202101,900528856,1,1000047804,100.00,20.00,2,120.00,2023-04-10 13:12:10.000
M005,2021-01-02,202101,900528856,2,1000047805,105.00,21.00,2,126.00,2023-04-10 13:12:10.000
M005,2021-01-02,202101,900528856,3,1000047953,31.67,6.33,1,38.00,2023-04-10 13:12:10.000
M008,2021-01-03,202101,900529337,1,108349271,49.17,9.83,1,59.00,2023-04-10 13:12:10.000
M014,2021-01-04,202101,900530279,1,1000040403,20.91,2.09,1,23.00,2023-04-10 13:12:10.000
M014,2021-01-04,202101,900530280,1,106295610,631.67,126.33,2,758.00,2023-04-10 13:12:10.000
M009,2021-01-05,202101,900530716,1,1000040092,246.67,49.33,4,296.00,2023-04-10 13:12:10.000
M009,2021-01-05,202101,900530716,2,1000040147,22.00,4.00,1,27.00,2023-04-10 13:12:10.000
M009,2021-01-05,202101,900530716,3,1000040329,488.33,97.67,2,586.00,2023-04-10 13:12:10.000
M009,2021-01-05,202101,900530716,4,1000040339,39.17,7.83,1,47.00,2023-04-10 13:12:10.000
M009,2021-01-05,202101,900530716,5,1000040340,3.33,0.67,1,4.00,2023-04-10 13:12:10.000
M009,2021-01-05,202101,900530716,6,1000040371,314.55,31.45,2,346.00,2023-04-10 13:12:10.000
M009,2021-01-05,202101,900530716,7,1000040372,2.73,0.27,3,3.00,2023-04-10 13:12:10.000
M009,2021-01-05,202101,900530716,8,1000040385,33.33,6.67,1,40.00,2023-04-10 13:12:10.000
M009,2021-01-05,202101,900530716,9,1000040387,2567.50,513.50,1,3081.00,2023-04-10 13:12:10.000
M012,2021-01-08,202101,900533283,1,1000040333,55.45,5.55,1,61.00,2023-04-10 13:12:10.000
M012,2021-01-08,202101,900533283,2,1000040377,12.73,1.27,1,14.00,2023-04-10 13:12:10.000
M012,2021-01-08,202101,900533283,3,1000040451,56.67,11.33,1,68.00,2023-04-10 13:12:10.000
M012,2021-01-08,202101,900533283,4,1000040455,24.55,2.45,1,27.00,2023-04-10 13:12:10.000
M012,2021-01-08,202101,900533283,5,1000040515,5294.55,529.45,2,5824.00,2023-04-10 13:12:10.000
M008,2021-01-05,202101,900533376,1,106756711,134.17,26.83,1,161.00,2023-04-10 13:12:10.000
